id,name,height,weight,base_experience,order,is_default,location_area_encounters,abilities,types,moves,stats,held_items,cries,forms,game_indices,sprites,species,past_abilities,past_types
30,nidorina,8,200,128,58,True,https://pokeapi.co/api/v2/pokemon/30/encounters,"poison-point, rivalry, hustle",poison,"scratch, cut, double-kick, headbutt, horn-drill","{""hp"": 70, ""attack"": 62, ""defense"": 67, ""special-attack"": 55, ""special-defense"": 55, ""speed"": 56}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/30.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/30.ogg""}",nidorina,"168, 168, 168, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/30.png,nidorina,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
31,nidoqueen,13,600,227,59,True,https://pokeapi.co/api/v2/pokemon/31/encounters,"poison-point, rivalry, sheer-force","poison, ground","mega-punch, pay-day, fire-punch, ice-punch, thunder-punch","{""hp"": 90, ""attack"": 92, ""defense"": 87, ""special-attack"": 75, ""special-defense"": 85, ""speed"": 76}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/31.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/31.ogg""}",nidoqueen,"16, 16, 16, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/31.png,nidoqueen,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
32,nidoran-m,5,90,55,60,True,https://pokeapi.co/api/v2/pokemon/32/encounters,"poison-point, rivalry, hustle",poison,"cut, double-kick, headbutt, horn-attack, fury-attack","{""hp"": 46, ""attack"": 57, ""defense"": 40, ""special-attack"": 40, ""special-defense"": 40, ""speed"": 50}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/32.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/32.ogg""}",nidoran-m,"3, 3, 3, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/32.png,nidoran-m,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
33,nidorino,9,195,128,61,True,https://pokeapi.co/api/v2/pokemon/33/encounters,"poison-point, rivalry, hustle",poison,"cut, double-kick, headbutt, horn-attack, fury-attack","{""hp"": 61, ""attack"": 72, ""defense"": 57, ""special-attack"": 55, ""special-defense"": 55, ""speed"": 65}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/33.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/33.ogg""}",nidorino,"167, 167, 167, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/33.png,nidorino,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
34,nidoking,14,620,227,62,True,https://pokeapi.co/api/v2/pokemon/34/encounters,"poison-point, rivalry, sheer-force","poison, ground","mega-punch, pay-day, fire-punch, ice-punch, thunder-punch","{""hp"": 81, ""attack"": 102, ""defense"": 77, ""special-attack"": 85, ""special-defense"": 75, ""speed"": 85}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/34.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/34.ogg""}",nidoking,"7, 7, 7, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/34.png,nidoking,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
35,clefairy,6,75,113,64,True,https://pokeapi.co/api/v2/pokemon/35/encounters,"cute-charm, magic-guard, friend-guard",fairy,"pound, double-slap, mega-punch, fire-punch, ice-punch","{""hp"": 70, ""attack"": 45, ""defense"": 48, ""special-attack"": 60, ""special-defense"": 65, ""speed"": 35}","moon-stone, leppa-berry, comet-shard","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/35.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/35.ogg""}",clefairy,"4, 4, 4, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/35.png,clefairy,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]","[{""generation"": {""name"": ""generation-v"", ""url"": ""https://pokeapi.co/api/v2/generation/5/""}, ""types"": [{""slot"": 1, ""type"": {""name"": ""normal"", ""url"": ""https://pokeapi.co/api/v2/type/1/""}}]}]"
36,clefable,13,400,217,65,True,https://pokeapi.co/api/v2/pokemon/36/encounters,"cute-charm, magic-guard, unaware",fairy,"pound, double-slap, mega-punch, fire-punch, ice-punch","{""hp"": 95, ""attack"": 70, ""defense"": 73, ""special-attack"": 95, ""special-defense"": 90, ""speed"": 60}","moon-stone, leppa-berry, comet-shard","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/36.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/36.ogg""}",clefable,"142, 142, 142, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/36.png,clefable,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]","[{""generation"": {""name"": ""generation-v"", ""url"": ""https://pokeapi.co/api/v2/generation/5/""}, ""types"": [{""slot"": 1, ""type"": {""name"": ""normal"", ""url"": ""https://pokeapi.co/api/v2/type/1/""}}]}]"
37,vulpix,6,99,60,66,True,https://pokeapi.co/api/v2/pokemon/37/encounters,"flash-fire, drought",fire,"headbutt, tackle, body-slam, take-down, double-edge","{""hp"": 38, ""attack"": 41, ""defense"": 40, ""special-attack"": 50, ""special-defense"": 65, ""speed"": 65}","rawst-berry, charcoal","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/37.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/37.ogg""}",vulpix,"82, 82, 82, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/37.png,vulpix,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
38,ninetales,11,199,177,68,True,https://pokeapi.co/api/v2/pokemon/38/encounters,"flash-fire, drought",fire,"headbutt, tackle, body-slam, take-down, double-edge","{""hp"": 73, ""attack"": 76, ""defense"": 75, ""special-attack"": 81, ""special-defense"": 100, ""speed"": 100}","rawst-berry, charcoal","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/38.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/38.ogg""}",ninetales,"83, 83, 83, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/38.png,ninetales,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
39,jigglypuff,5,55,95,71,True,https://pokeapi.co/api/v2/pokemon/39/encounters,"cute-charm, competitive, friend-guard","normal, fairy","pound, double-slap, mega-punch, fire-punch, ice-punch","{""hp"": 115, ""attack"": 45, ""defense"": 20, ""special-attack"": 45, ""special-defense"": 25, ""speed"": 20}","moon-stone, oran-berry","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/39.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/39.ogg""}",jigglypuff,"100, 100, 100, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/39.png,jigglypuff,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-v"", ""url"": ""https://pokeapi.co/api/v2/generation/5/""}}]","[{""generation"": {""name"": ""generation-v"", ""url"": ""https://pokeapi.co/api/v2/generation/5/""}, ""types"": [{""slot"": 1, ""type"": {""name"": ""normal"", ""url"": ""https://pokeapi.co/api/v2/type/1/""}}]}]"
40,wigglytuff,10,120,196,72,True,https://pokeapi.co/api/v2/pokemon/40/encounters,"cute-charm, competitive, frisk","normal, fairy","pound, double-slap, mega-punch, fire-punch, ice-punch","{""hp"": 140, ""attack"": 70, ""defense"": 45, ""special-attack"": 85, ""special-defense"": 50, ""speed"": 45}","moon-stone, oran-berry","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/40.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/40.ogg""}",wigglytuff,"101, 101, 101, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/40.png,wigglytuff,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-v"", ""url"": ""https://pokeapi.co/api/v2/generation/5/""}}]","[{""generation"": {""name"": ""generation-v"", ""url"": ""https://pokeapi.co/api/v2/generation/5/""}, ""types"": [{""slot"": 1, ""type"": {""name"": ""normal"", ""url"": ""https://pokeapi.co/api/v2/type/1/""}}]}]"
41,zubat,8,75,49,73,True,https://pokeapi.co/api/v2/pokemon/41/encounters,"inner-focus, infiltrator","poison, flying","razor-wind, gust, wing-attack, whirlwind, fly","{""hp"": 40, ""attack"": 45, ""defense"": 35, ""special-attack"": 30, ""special-defense"": 40, ""speed"": 55}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/41.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/41.ogg""}",zubat,"107, 107, 107, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/41.png,zubat,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
42,golbat,16,550,159,74,True,https://pokeapi.co/api/v2/pokemon/42/encounters,"inner-focus, infiltrator","poison, flying","razor-wind, gust, wing-attack, whirlwind, fly","{""hp"": 75, ""attack"": 80, ""defense"": 70, ""special-attack"": 65, ""special-defense"": 75, ""speed"": 90}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/42.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/42.ogg""}",golbat,"130, 130, 130, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/42.png,golbat,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
43,oddish,5,54,64,76,True,https://pokeapi.co/api/v2/pokemon/43/encounters,"chlorophyll, run-away","grass, poison","swords-dance, cut, headbutt, take-down, double-edge","{""hp"": 45, ""attack"": 50, ""defense"": 55, ""special-attack"": 75, ""special-defense"": 65, ""speed"": 30}",absorb-bulb,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/43.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/43.ogg""}",oddish,"185, 185, 185, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/43.png,oddish,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
44,gloom,8,86,138,77,True,https://pokeapi.co/api/v2/pokemon/44/encounters,"chlorophyll, stench","grass, poison","swords-dance, cut, headbutt, take-down, double-edge","{""hp"": 60, ""attack"": 65, ""defense"": 70, ""special-attack"": 85, ""special-defense"": 75, ""speed"": 40}",absorb-bulb,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/44.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/44.ogg""}",gloom,"186, 186, 186, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/44.png,gloom,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
45,vileplume,12,186,221,78,True,https://pokeapi.co/api/v2/pokemon/45/encounters,"chlorophyll, effect-spore","grass, poison","swords-dance, cut, headbutt, body-slam, take-down","{""hp"": 75, ""attack"": 80, ""defense"": 85, ""special-attack"": 110, ""special-defense"": 90, ""speed"": 50}",absorb-bulb,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/45.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/45.ogg""}",vileplume,"187, 187, 187, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/45.png,vileplume,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
46,paras,3,54,57,80,True,https://pokeapi.co/api/v2/pokemon/46/encounters,"effect-spore, dry-skin, damp","bug, grass","scratch, swords-dance, cut, headbutt, body-slam","{""hp"": 35, ""attack"": 70, ""defense"": 55, ""special-attack"": 45, ""special-defense"": 55, ""speed"": 25}","tiny-mushroom, big-mushroom, balm-mushroom","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/46.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/46.ogg""}",paras,"109, 109, 109, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/46.png,paras,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
47,parasect,10,295,142,81,True,https://pokeapi.co/api/v2/pokemon/47/encounters,"effect-spore, dry-skin, damp","bug, grass","scratch, swords-dance, cut, headbutt, body-slam","{""hp"": 60, ""attack"": 95, ""defense"": 80, ""special-attack"": 60, ""special-defense"": 80, ""speed"": 30}","tiny-mushroom, big-mushroom, balm-mushroom","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/47.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/47.ogg""}",parasect,"46, 46, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/47.png,parasect,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
48,venonat,10,300,61,82,True,https://pokeapi.co/api/v2/pokemon/48/encounters,"compound-eyes, tinted-lens, run-away","bug, poison","headbutt, tackle, take-down, double-edge, supersonic","{""hp"": 60, ""attack"": 55, ""defense"": 50, ""special-attack"": 40, ""special-defense"": 55, ""speed"": 45}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/48.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/48.ogg""}",venonat,"65, 65, 65, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/48.png,venonat,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
49,venomoth,15,125,158,83,True,https://pokeapi.co/api/v2/pokemon/49/encounters,"shield-dust, tinted-lens, wonder-skin","bug, poison","razor-wind, gust, whirlwind, headbutt, tackle","{""hp"": 70, ""attack"": 65, ""defense"": 60, ""special-attack"": 90, ""special-defense"": 75, ""speed"": 90}","silver-powder, shed-shell","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/49.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/49.ogg""}",venomoth,"119, 119, 119, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/49.png,venomoth,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
